director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
1,7,1,1,Crime,28747570
2,20,1,1,Drama,28747570
10,2,8,9,Action,25625110
5,3,7,5,Crime,25625110
5,3,9,3,Thriller,25625110
6,5,6,9,Drama,403932
3,4,4,5,Romance,403932
2,2,2,3,Western,403932
1,1,1,1,Action,25000000
1,1,1,1,Adventure,25000000
1,1,1,1,Sci-Fi,25000000
4,6,1,10,Action,21000000
4,9,1,10,Adventure,21000000
4,1,1,10,Thriller,21000000
2,4,2,2,Action,20257000
1,3,2,1,Comedy,20257000
2,4,1,1,Crime,20257000
2,3,1,1,Thriller,20257000
2,1,1,1,Adventure,26005908
1,2,1,1,Horror,26005908
3,2,1,1,Thriller,26005908
1,1,1,1,Documentary,18642318
1,4,2,1,Sport,18642318
1,2,1,1,Horror,15818967
1,1,1,1,Mystery,15818967
5,5,1,2,Comedy,14891000
1,2,1,2,Crime,16901126
5,3,1,2,Horror,16901126
4,2,1,2,Comedy,17474107
1,1,1,1,Crime,17474107
3,5,1,1,Drama,17474107
1,4,3,4,Crime,14003141
2,4,6,7,Drama,14003141
1,6,3,3,Thriller,14003141
4,3,2,4,Action,304360277
3,3,3,4,Adventure,304360277
4,3,2,4,Thriller,304360277
5,3,1,1,Horror,12583510
4,3,1,1,Comedy,9190525
5,2,1,1,Drama,9190525
1,18,17,9,Drama,9176553
1,2,4,3,Mystery,9176553
3,2,3,1,Action,9094451
1,4,3,1,Fantasy,9094451
4,3,1,1,Horror,9094451
4,2,1,1,Thriller,9094451
3,9,5,1,Drama,14612840
1,1,1,1,Music,14612840
1,15,1,2,Drama,9166863
1,12,1,2,Romance,9166863
14,1,1,1,Drama,8373585
1,1,1,3,Comedy,7292175
2,1,1,5,Drama,7292175
1,1,1,3,Romance,7292175
2,1,1,4,Comedy,6601079
2,2,3,5,Drama,6601079
1,1,1,2,Musical,6601079
2,2,1,5,Romance,6601079
2,1,2,1,Adventure,6165429
2,1,1,1,Biography,6165429
6,1,1,2,Drama,6165429
2,1,1,1,History,6165429
1,6,7,1,Comedy,5694308
1,1,3,1,Sport,5694308
1,1,3,1,Action,5430822
1,1,1,1,Crime,5430822
1,1,1,1,Horror,5430822
1,1,2,1,Sci-Fi,5430822
1,1,3,1,Thriller,5430822
1,7,1,1,Adventure,4720371
1,2,1,1,Biography,4720371
1,12,1,1,Drama,4720371
2,4,2,5,Drama,2921738
1,1,1,2,Musical,2921738
2,2,1,5,Romance,2921738
2,4,1,5,Drama,2344847
1,1,1,1,Sport,2344847
4,4,1,2,Comedy,7455447
4,3,2,2,Drama,7455447
3,1,1,2,Romance,7455447
1,10,1,2,Drama,2148212
1,2,1,1,Family,2148212
1,1,1,2,Biography,2062066
2,1,2,1,Crime,2062066
3,2,1,4,Drama,2062066
2,1,1,1,Biography,1654367
2,4,3,6,Drama,1654367
2,3,4,1,Drama,1738692
1,1,3,1,Thriller,1738692
1,1,1,4,Drama,2209479
1,1,1,1,Family,2209479
1,7,1,1,Drama,1889522
1,1,1,1,Sport,1889522
2,17,2,1,Drama,1110286
1,7,1,1,Romance,1110286
1,2,1,1,Adventure,1000000
1,5,1,1,Drama,1000000
1,4,1,1,Romance,1000000
1,2,1,1,War,1000000
3,2,2,1,Comedy,700000
3,2,1,1,Fantasy,700000
3,2,1,1,Sci-Fi,700000
1,1,4,1,Comedy,1768416
4,1,1,1,Drama,1768416
1,4,1,1,Comedy,1425993
1,3,2,9,Comedy,306715
1,12,12,4,Drama,382946
3,3,1,1,Comedy,518134
2,1,1,1,Crime,518134
3,2,1,1,Drama,518134
1,7,1,0,Adventure,236266
7,26,1,0,Drama,236266
1,5,1,0,Mystery,236266
1,5,2,1,Drama,196067
1,2,1,1,Romance,196067
1,1,1,1,Biography,532988
3,7,4,2,Drama,532988
3,7,1,2,Romance,532988
2,3,2,4,Comedy,453079
1,2,5,1,Comedy,46451
1,2,6,1,Crime,46451
1,5,6,1,Thriller,46451
1,9,5,9,Drama,233103
2,4,1,1,Western,41400000
4,3,5,1,Comedy,7993039
1,1,1,1,Biography,927107
1,1,1,1,Drama,927107
1,1,1,1,Romance,927107
1,1,1,1,War,927107
1,2,3,1,Comedy,49526
1,6,9,2,Drama,49526
1,1,1,1,Crime,10696
1,1,1,1,Thriller,10696
1,8,2,1,Drama,31607598
1,1,1,1,Horror,31607598
1,5,3,1,Thriller,31607598
3,2,1,1,Drama,6857096
3,1,1,1,Mystery,6857096
1,2,1,1,War,6857096
2,1,1,1,Comedy,223878
3,1,1,1,Drama,223878
3,1,1,1,Romance,223878
1,6,1,1,Action,828
1,13,1,1,Comedy,828
1,4,1,1,Crime,828
1,18,2,2,Drama,828
1,9,2,1,Romance,828
1,3,1,1,Thriller,828
3,1,1,1,Action,8060
3,2,1,1,Crime,8060
1,3,1,1,Drama,8060
3,2,1,1,Thriller,8060
1,1,1,2,Horror,84263837
1,3,1,1,Mystery,84263837
1,1,1,1,Comedy,110029
1,2,1,1,Drama,110029
1,1,1,1,Musical,110029
5,1,1,1,Crime,57504069
4,1,1,1,Drama,57504069
1,1,1,1,Biography,54215416
1,3,1,1,Drama,54215416
1,1,1,1,Music,54215416
4,1,1,1,Mystery,31899000
1,1,2,1,Romance,31899000
9,1,1,1,Thriller,31899000
4,2,1,2,Adventure,24103594
1,3,4,3,Comedy,24103594
1,5,6,7,Drama,24103594
1,1,1,1,Family,24103594
3,1,3,1,Comedy,16842303
2,1,1,1,Crime,16842303
5,1,1,1,Comedy,13367101
5,2,1,1,Drama,13367101
4,1,1,1,Romance,13367101
1,1,1,1,Horror,10149779
1,1,1,1,Sci-Fi,10149779
1,3,5,3,Thriller,10149779
1,1,1,1,Biography,6173485
1,1,1,1,Drama,6173485
2,9,3,3,Drama,4000304
1,5,2,1,Crime,2338695
1,6,7,1,Drama,2338695
1,9,1,1,Thriller,2338695
1,1,2,3,Drama,2024854
1,1,1,1,Western,2024854
2,7,6,3,Drama,2268296
2,3,3,3,Thriller,2268296
2,10,2,8,Drama,1029017
1,4,1,3,Romance,1029017
1,8,1,1,Drama,64148
1,13,4,2,Drama,66637
1,9,2,1,Romance,66637
1,1,1,1,War,66637
1,1,1,4,Biography,871577
3,1,6,4,Drama,871577
1,1,1,1,Music,871577
5,7,3,1,Action,38400000
5,6,2,1,Sci-Fi,38400000
1,1,1,2,Drama,4063859
1,1,1,1,Romance,4063859
2,2,1,1,Biography,449558
3,4,1,1,Drama,449558
1,1,1,1,Sport,449558
10,4,5,4,Comedy,2122561
4,2,1,3,Romance,2122561
1,1,1,1,Musical,181360000
1,1,8,1,Romance,181360000
13,17,6,2,Drama,137963328
3,1,4,1,War,137963328
5,1,1,1,Documentary,119078393
3,1,1,1,Drama,119078393
1,1,1,1,War,119078393
1,1,1,1,Biography,102308900
2,1,1,1,Crime,102308900
2,2,1,1,Drama,102308900
1,1,1,1,Western,102308900
1,1,1,1,Comedy,102300000
1,1,1,1,Family,102300000
1,1,1,1,Fantasy,102300000
1,1,1,1,Musical,102300000
5,3,3,2,Drama,54800000
3,6,5,2,Action,24004159
2,9,6,2,Adventure,24004159
7,13,14,3,Comedy,24004159
1,1,1,1,Crime,43650000
1,1,1,1,Drama,43650000
1,1,1,1,Musical,43650000
1,1,1,1,Romance,43650000
1,1,1,1,Thriller,43650000
8,25,1,4,Comedy,39800000
1,4,1,1,Sport,39800000
1,2,1,3,Comedy,27457409
1,2,3,3,Drama,27457409
4,4,5,2,Comedy,25047631
3,6,1,1,Drama,25047631
3,4,3,1,Romance,25047631
1,11,8,3,Crime,23272306
2,17,6,5,Drama,23272306
1,7,1,1,Mystery,23272306
4,9,4,3,Thriller,23272306
1,1,1,1,Fantasy,22168359
4,1,1,1,Horror,22168359
1,1,1,1,Romance,22168359
4,1,1,1,Thriller,22168359
4,10,3,1,Comedy,21005329
1,4,1,1,Romance,21005329
6,9,1,2,Drama,26236603
1,1,1,1,Sport,26236603
1,2,1,1,Drama,20400000
1,1,1,1,Romance,20400000
1,1,1,1,Western,20400000
4,8,12,8,Comedy,18621249
5,3,1,1,Action,25244700
6,1,1,2,Sci-Fi,25244700
6,3,1,2,Comedy,14545844
13,2,1,2,Drama,14545844
1,2,1,1,Musical,14545844
1,3,4,5,Comedy,13235267
1,1,1,2,Family,13235267
1,1,1,1,Action,12674183
1,1,1,1,Comedy,12674183
1,1,1,1,Crime,12674183
4,8,2,2,Comedy,17508936
1,2,2,1,Music,17508936
8,14,3,2,Comedy,12793213
1,14,4,2,Drama,12793213
6,13,2,2,Romance,12793213
3,4,3,1,Comedy,11883495
2,1,3,1,Drama,11883495
1,1,1,1,Fantasy,11883495
2,3,2,1,Romance,11883495
1,3,2,2,Comedy,11797927
1,1,1,1,Horror,11797927
1,1,4,1,Thriller,11797927
1,3,2,1,Biography,17605861
3,8,3,1,Drama,17605861
1,3,1,1,History,17605861
2,7,2,1,Thriller,17605861
1,6,1,2,Horror,11642254
1,7,1,1,Thriller,11642254
4,10,1,1,Comedy,9203192
2,7,1,1,Crime,9203192
9,18,1,1,Drama,9203192
1,2,1,0,Adventure,7518876
1,1,1,0,Documentary,7518876
1,1,1,0,Short,7518876
1,2,1,1,Biography,8596914
2,9,1,1,Drama,8596914
1,9,9,3,Comedy,6851636
1,4,2,5,Drama,6851636
1,1,4,2,Romance,6851636
1,15,9,6,Drama,11434867
1,2,4,1,Mystery,11434867
1,15,9,4,Romance,11434867
1,7,4,5,Thriller,11434867
1,32,5,1,Comedy,5895238
1,1,1,1,Western,5895238
1,1,2,1,Comedy,6670712
1,3,3,1,Drama,6670712
1,4,2,1,Comedy,5359774
1,7,2,1,Crime,5359774
1,8,3,1,Thriller,5359774
1,3,1,3,Comedy,4693919
4,14,3,12,Drama,4859475
2,16,2,1,Romance,4859475
1,13,1,2,Comedy,4595000
2,18,1,5,Drama,4595000
1,2,1,2,Music,4595000
1,9,1,4,Romance,4595000
1,1,1,1,Comedy,4542775
1,1,1,1,Romance,4542775
2,4,7,3,Comedy,3588432
2,1,2,3,Drama,3588432
1,6,5,1,Comedy,4394936
1,3,6,2,Drama,4394936
1,4,1,1,Fantasy,4394936
1,3,2,1,Romance,4394936
2,1,1,3,Comedy,3029081
3,1,1,1,Drama,3029081
1,1,1,1,Music,3029081
1,1,1,1,Musical,3029081
2,1,1,1,Action,3273588
1,2,1,1,Drama,3273588
1,4,10,2,Drama,2207975
1,1,1,1,History,2207975
1,2,1,1,Comedy,2025238
1,2,1,1,Crime,2025238
1,3,1,1,Drama,2025238
1,2,1,1,Thriller,2025238
1,4,2,1,Drama,1028337
2,1,1,1,Thriller,1028337
3,2,3,2,Comedy,2077046
2,2,4,1,Drama,2077046
3,3,3,1,Romance,2077046
2,6,1,1,Drama,267194
1,1,2,1,Action,869325
1,2,2,1,Adventure,869325
1,3,2,1,Fantasy,869325
1,1,1,1,Sci-Fi,869325
1,2,1,1,Biography,399611
1,8,1,1,Drama,399611
1,2,1,1,Sport,399611
1,2,1,1,Drama,181798
3,7,4,2,Drama,115862
2,3,3,2,Romance,115862
5,2,1,1,Drama,1346503
1,2,1,1,History,1346503
1,5,1,1,Drama,117560
1,3,1,1,Romance,117560
4,2,3,2,Comedy,54606
1,1,1,2,Crime,54606
1,1,2,2,Romance,54606
1,10,2,2,Comedy,36497
1,1,1,1,Documentary,23807
1,1,2,2,Crime,65804
2,5,6,8,Drama,65804
2,3,5,2,Thriller,65804
2,2,3,2,Comedy,3895664
1,1,2,1,Drama,3895664
1,12,1,1,Drama,20200
1,1,1,1,Music,20200
3,7,6,2,Crime,31874869
2,3,2,2,Mystery,31874869
3,5,3,2,Thriller,31874869
1,1,1,1,Drama,542860
1,1,1,1,History,542860
1,1,1,1,War,542860
1,4,2,1,Drama,15059
1,3,2,1,Thriller,15059
1,1,1,1,Action,11905519
1,1,1,1,Crime,11905519
1,1,1,1,Drama,11905519
1,1,1,1,Thriller,11905519
1,1,1,1,Comedy,69582
2,3,1,4,Comedy,32541719
2,6,1,5,Drama,32541719
2,3,1,5,Romance,32541719
1,1,1,1,Sport,32541719
4,1,3,4,Drama,3064356
1,1,2,1,Romance,3064356
1,1,1,1,Action,7009668
1,1,1,1,Sport,7009668
1,1,1,1,Action,352684
1,1,1,1,Comedy,352684
2,1,1,1,Horror,27024
1,1,1,1,Musical,531806
1,3,1,2,Comedy,159600000
2,2,1,1,Crime,159600000
2,1,2,1,Drama,159600000
1,1,1,2,Biography,58800000
2,1,1,2,Drama,58800000
1,1,1,1,Sport,58800000
1,4,2,1,Comedy,50382128
1,5,5,1,Drama,50382128
1,4,1,1,Romance,50382128
1,1,1,1,Biography,35811509
5,2,3,1,Drama,35811509
1,1,1,1,Music,35811509
4,2,1,1,Romance,35811509
1,5,8,1,Comedy,24475193
1,12,16,1,Drama,24475193
1,5,10,1,Romance,24475193
2,8,22,3,Comedy,6200756
2,16,13,1,Drama,6200756
1,5,5,1,Biography,1292119
2,15,18,3,Drama,1292119
2,10,9,4,Romance,1292119
1,1,1,1,Drama,3629758
1,1,1,1,Music,3629758
1,6,1,1,Comedy,6239558
1,4,1,1,Drama,6239558
1,1,4,1,Crime,1056102
1,2,1,1,Drama,1056102
1,1,1,1,Mystery,1056102
1,2,4,1,Thriller,1056102
13,2,2,2,Drama,27545445
2,6,1,4,Comedy,56007
1,1,3,1,Crime,56007
2,3,6,4,Drama,56007
1,3,3,3,Romance,56007
1,4,4,1,Thriller,56007
1,1,1,1,Comedy,611709
1,1,1,1,Drama,611709
1,1,1,1,Crime,753501
2,1,2,1,Drama,753501
1,1,2,1,Mystery,753501
1,1,1,1,Thriller,753501
1,1,1,1,Comedy,22770
1,1,1,1,Drama,22770
1,4,2,1,Comedy,2197331
1,5,4,1,Drama,2197331
1,1,1,1,History,2197331
1,5,3,1,Romance,2197331
1,2,1,1,Action,27445
1,6,1,1,Comedy,27445
1,3,1,1,Drama,27445
1,1,1,1,Thriller,27445
3,3,5,1,Comedy,766487
1,1,1,1,Romance,766487
1,6,2,1,Comedy,18434
3,12,5,1,Drama,18434
1,1,1,1,Crime,1196752
2,1,1,1,Drama,1196752
2,1,1,1,Thriller,1196752
1,1,1,1,Comedy,795126
1,3,1,1,Drama,795126
1,1,1,1,Sport,795126
1,1,1,1,Action,563699
1,1,1,1,Crime,563699
1,2,1,1,Drama,563699
1,1,1,1,Thriller,563699
2,4,2,2,Fantasy,83574831
5,6,2,3,Horror,83574831
7,5,2,2,Thriller,83574831
4,1,2,5,Horror,87025093
3,1,2,5,Mystery,87025093
1,9,2,1,Drama,71897215
1,3,1,1,Horror,71897215
1,4,1,1,Mystery,71897215
1,2,1,1,Sci-Fi,71897215
1,4,1,1,Thriller,71897215
4,3,3,4,Comedy,64267897
3,3,3,3,Documentary,64267897
1,2,1,2,Horror,56536016
2,2,2,1,Horror,104007828
1,4,1,1,Fantasy,50820940
1,6,2,1,Horror,50820940
4,1,1,1,Action,44793200
3,1,2,1,Fantasy,44793200
2,1,2,1,Horror,44793200
4,1,2,1,Thriller,44793200
2,2,2,2,Mystery,43771291
2,2,2,3,Thriller,43771291
1,1,1,1,Comedy,44456509
1,2,1,1,Drama,44456509
2,1,1,1,Horror,53884821
1,2,1,1,Drama,36000000
1,2,1,1,History,36000000
2,10,5,2,Comedy,34872293
1,13,1,1,Fantasy,34872293
1,7,1,2,Horror,34872293
1,11,3,4,Thriller,34872293
1,2,1,1,Biography,34468224
1,6,2,2,Crime,34468224
1,17,7,3,Drama,34468224
1,11,3,1,Thriller,34468224
1,1,1,1,Fantasy,32453345
1,1,1,2,Horror,32453345
1,1,1,1,Thriller,32453345
3,3,2,2,Biography,27296514
3,18,10,6,Drama,27296514
1,1,1,1,Horror,25799043
1,4,1,2,Sci-Fi,25799043
1,5,1,1,Thriller,25799043
3,4,1,1,Mystery,25530884
6,5,1,1,Thriller,25530884
1,1,1,1,Horror,27689474
1,1,2,1,Mystery,27689474
10,4,5,2,Comedy,24138847
5,5,2,1,Drama,21994911
1,1,2,1,Music,21994911
1,19,1,2,Comedy,21501098
1,7,1,1,Drama,21501098
1,1,3,2,Comedy,19281235
1,1,2,1,Drama,19281235
1,1,1,1,Music,19281235
1,1,1,1,Romance,19281235
1,6,1,1,Animation,19421271
1,5,1,1,Comedy,19421271
1,6,1,1,Family,19421271
1,1,2,1,Drama,20733485
1,14,10,14,Comedy,24809547
2,10,7,4,Drama,24809547
1,2,1,1,Biography,19097994
2,12,4,2,Drama,19097994
1,1,1,1,Sport,19097994
1,12,2,1,Comedy,23031390
1,5,3,1,Drama,23031390
2,8,3,9,Drama,16017403
2,4,3,3,Romance,16017403
2,7,2,4,Thriller,16017403
3,2,1,1,Horror,21197315
2,1,1,1,Mystery,21197315
4,1,1,1,Thriller,21197315
2,3,1,1,Drama,17382982
1,3,1,1,Thriller,17382982
3,4,2,2,Drama,14821531
2,17,5,2,Drama,18656400
1,1,1,1,Adventure,14343976
1,4,1,1,Horror,14343976
2,5,2,2,Comedy,241437427
2,2,2,1,Family,241437427
2,3,2,1,Romance,241437427
1,9,1,1,Crime,14123773
1,16,1,1,Drama,14123773
1,6,1,1,Horror,15126948
1,7,1,2,Thriller,15126948
3,1,1,1,Adventure,13622333
1,1,1,1,Comedy,13622333
3,2,1,1,Drama,13622333
1,1,1,1,Romance,13622333
4,1,4,1,Comedy,13464388
1,1,1,1,Horror,13464388
1,1,3,2,Drama,13350177
1,1,1,1,Horror,13350177
1,1,1,1,Thriller,13350177
4,18,1,1,Drama,13269963
1,2,1,1,Mystery,13269963
2,6,1,1,Horror,17768000
2,7,1,1,Thriller,17768000
1,1,1,1,Horror,12947763
1,1,1,1,Mystery,12947763
8,5,2,4,Comedy,14100000
10,3,3,4,Drama,14100000
1,3,1,1,Action,12200000
1,3,1,1,Crime,12200000
1,2,1,1,Drama,12200000
1,3,1,1,Thriller,12200000
1,1,1,1,Western,12200000
1,1,1,1,Horror,17683670
1,1,1,1,Mystery,17683670
1,1,1,1,Sci-Fi,17683670
1,1,1,1,Thriller,17683670
1,5,5,2,Comedy,12055108
1,6,3,2,Drama,12055108
1,1,1,1,Action,27285953
4,1,1,1,Thriller,27285953
3,11,9,1,Comedy,11675178
1,5,3,1,Drama,10572742
1,4,3,1,Romance,10572742
2,8,2,1,Comedy,9658370
2,2,1,1,Romance,9658370
1,1,1,1,Action,9628751
1,1,1,1,Adventure,9628751
1,1,1,1,Animation,9628751
1,1,1,1,Family,9628751
1,1,1,1,Sci-Fi,9628751
1,5,3,3,Comedy,8786715
1,3,5,4,Drama,8786715
1,1,1,1,Comedy,3432342
1,1,1,1,Crime,3432342
1,2,1,1,Drama,3432342
1,1,1,1,Mystery,3432342
1,1,1,1,Romance,3432342
1,2,2,1,Horror,6755271
1,2,2,1,Thriller,6755271
1,2,3,1,Comedy,6157157
1,1,1,1,Drama,6157157
1,7,4,1,Comedy,6088249
2,9,4,1,Comedy,5480318
2,2,4,1,Drama,5480318
3,14,7,1,Comedy,5308707
1,4,4,1,Crime,5308707
3,7,5,1,Drama,5308707
1,3,3,1,Thriller,5308707
1,17,1,3,Drama,5009677
2,7,1,1,Mystery,5009677
2,3,1,3,Sci-Fi,5009677
2,4,2,2,Comedy,4328294
1,1,1,1,Documentary,4074023
6,11,6,1,Drama,4306697
1,2,1,1,Drama,3950029
2,2,2,2,Comedy,4040588
1,5,3,2,Drama,4040588
1,5,1,1,Biography,3049135
1,3,1,1,Crime,3049135
9,15,1,1,Drama,3049135
4,10,1,1,Romance,3049135
3,5,2,1,Thriller,3049135
4,4,1,1,Drama,4700361
1,32,1,15,Comedy,2711210
1,4,1,6,Drama,2711210
4,1,3,1,Comedy,1980338
1,1,2,1,Crime,1980338
1,3,3,2,Drama,1980338
1,1,1,2,Mystery,1980338
1,2,1,2,Thriller,1980338
3,22,8,4,Drama,1082044
3,9,7,3,Thriller,1082044
2,1,1,1,Crime,1100000
3,2,3,1,Drama,1100000
1,2,1,1,Biography,2445646
2,4,1,1,Crime,2445646
2,7,2,2,Drama,2445646
1,1,1,1,Mystery,2445646
1,7,1,1,Thriller,2445646
3,7,1,2,Drama,2221809
2,1,1,1,Biography,296665
1,1,3,1,Crime,296665
1,3,4,1,Drama,296665
1,1,3,1,Thriller,296665
2,1,2,1,Crime,3219029
1,1,1,1,Horror,3219029
1,1,1,1,Music,3219029
2,2,1,1,Thriller,3219029
1,3,2,1,Drama,830210
1,1,1,1,Mystery,830210
1,1,1,1,Sci-Fi,830210
7,2,1,1,Comedy,1040879
3,2,1,1,Crime,1040879
6,1,1,1,Drama,1040879
1,6,4,3,Crime,326308
2,14,6,4,Drama,326308
1,9,3,3,Thriller,326308
1,1,1,1,Biography,240425
1,1,1,1,Drama,240425
1,1,1,1,History,240425
1,1,1,1,Crime,228830
1,1,1,1,Documentary,228830
1,1,1,1,War,228830
1,2,4,2,Comedy,223615
1,1,1,2,Horror,223615
1,7,7,9,Drama,124720
1,5,3,3,Romance,124720
2,6,9,1,Drama,99147
1,1,1,1,Horror,65069140
7,1,1,1,Thriller,65069140
7,1,1,1,Crime,65087
9,1,1,1,Thriller,65087
1,1,1,1,War,65087
1,1,1,1,Mystery,16066
1,3,2,1,Romance,16066
1,1,1,1,Thriller,16066
1,2,3,1,Comedy,37440
1,8,4,1,Drama,37440
1,1,1,1,Music,37440
1,1,1,1,Comedy,617228
1,1,1,1,Drama,617228
1,1,1,1,Romance,617228
1,1,1,1,War,617228
1,3,1,1,Comedy,274385
1,5,4,1,Drama,274385
2,17,4,4,Drama,24475416
3,3,1,1,Horror,47277326
1,14,3,4,Comedy,1247453
6,4,9,2,Drama,1247453
4,3,4,1,Drama,1729969
3,3,2,1,Thriller,1729969
1,1,1,1,Fantasy,1705139
1,1,1,1,Horror,1705139
1,1,1,1,Mystery,1705139
1,2,4,1,Thriller,1705139
1,2,4,1,Comedy,238774
1,1,5,1,Drama,238774
1,1,1,1,Comedy,8025872
6,1,1,1,Horror,8025872
3,7,1,1,Crime,778565
3,15,10,1,Drama,778565
1,10,2,1,Drama,1340891
1,6,2,1,Romance,1340891
1,1,1,2,Comedy,513836
1,2,1,1,Drama,513836
1,2,1,2,Romance,513836
1,6,2,5,Drama,434417
1,1,1,1,Crime,728
1,1,1,1,Drama,728
4,5,1,3,Comedy,81200000
2,2,1,2,Comedy,52700832
5,10,1,3,Drama,52700832
4,5,1,3,Romance,52700832
13,20,10,2,Drama,13060843
1,1,1,1,Crime,3798532
1,3,1,1,Drama,3798532
1,2,1,1,Romance,3798532
1,2,1,1,Thriller,3798532
6,7,9,1,Drama,3609278
1,2,1,1,Drama,1687311
1,1,1,1,Musical,1687311
1,1,1,2,Comedy,10429707
2,14,3,2,Drama,727883
2,4,2,1,Sci-Fi,727883
3,10,1,1,Thriller,727883
1,1,1,1,Adventure,1391770
1,1,1,1,Comedy,1391770
1,1,1,1,Western,1391770
1,1,1,1,Crime,713413
1,1,1,1,Drama,713413
1,1,1,1,Mystery,713413
1,3,1,1,Comedy,410241
1,2,2,1,Crime,410241
1,5,2,1,Drama,410241
3,1,3,1,Comedy,278821
3,1,9,8,Drama,278821
1,1,1,1,Crime,211667
3,3,1,2,Drama,211667
1,1,1,1,Biography,706622
1,1,1,1,Drama,706622
1,1,1,1,Music,706622
1,1,1,1,Romance,706622
1,4,6,4,Comedy,92191
1,4,2,2,Drama,92191
1,1,1,1,Sport,92191
1,1,2,2,Action,49413
1,1,1,2,Crime,49413
1,1,1,2,Thriller,49413
1,4,1,3,Action,199652
1,4,1,2,Adventure,199652
1,3,1,1,Western,199652
1,1,1,1,Crime,181655
1,1,1,1,Drama,181655
1,14,4,2,Drama,108229
1,2,1,1,Horror,108229
1,7,2,2,Mystery,108229
1,15,3,3,Thriller,108229
3,1,2,2,Drama,112000000
1,5,1,1,Action,8691
1,1,1,1,Adventure,8691
1,4,6,1,Action,26345
1,1,8,1,Crime,26345
1,4,7,1,Drama,26345
1,8,1,1,Crime,6940281
3,7,1,1,Thriller,6940281
2,1,1,1,Action,188870
3,1,2,1,Crime,188870
2,1,2,1,Drama,188870
3,1,2,1,Thriller,188870
3,2,1,1,Drama,20772796
1,2,1,1,Family,20772796
1,1,2,1,Comedy,199228
1,1,2,1,Drama,199228
3,11,3,4,Adventure,34964818
3,6,3,3,Family,34964818
3,9,3,4,Fantasy,34964818
1,1,1,1,Comedy,2542264
2,2,3,2,Drama,2542264
3,1,1,1,Fantasy,1487477
2,1,1,1,Thriller,1487477
3,4,3,1,Crime,62549000
7,18,9,3,Drama,62549000
4,9,5,4,Romance,62549000
4,3,5,2,Thriller,62549000
3,1,1,1,Comedy,105500000
3,4,4,1,Horror,101055
4,16,18,1,Drama,44566004
16,8,4,3,Comedy,39200000
12,5,3,2,Romance,39200000
1,1,1,1,Drama,36000000
1,1,1,1,Family,36000000
1,1,1,1,Romance,36000000
8,10,2,5,Action,65007045
7,9,2,4,Adventure,65007045
13,22,2,7,Drama,65007045
5,7,2,1,Drama,31252964
2,4,1,1,Romance,31252964
1,4,1,1,Drama,131175
1,2,1,1,Horror,131175
2,17,3,3,Drama,31968347
1,4,2,2,Romance,31968347
2,1,1,1,Mystery,35385560
10,1,1,1,Thriller,35385560
1,5,1,2,Comedy,20803237
1,5,3,4,Drama,20803237
9,1,2,1,Horror,13008928
6,1,1,1,Sci-Fi,13008928
7,1,2,1,Thriller,13008928
1,1,3,1,Comedy,10941801
1,1,1,1,Documentary,10941801
1,1,3,1,Drama,10941801
1,1,1,1,Fantasy,10941801
1,1,1,1,Mystery,10941801
1,1,1,1,Sci-Fi,10941801
1,1,3,2,Drama,15152879
1,3,1,2,Horror,15152879
1,3,3,2,Thriller,15152879
9,1,1,1,Drama,25359200
16,8,3,2,Comedy,10515579
4,3,3,2,Crime,10515579
2,4,2,1,Mystery,10515579
5,9,4,3,Action,180011740
7,6,3,2,Adventure,180011740
4,3,2,2,Sci-Fi,180011740
2,7,2,2,Thriller,180011740
2,1,1,1,Comedy,10097096
2,5,9,7,Comedy,9821335
2,2,4,2,Crime,8243880
2,2,4,5,Drama,8243880
1,1,1,1,Fantasy,8243880
1,1,2,3,Romance,8243880
1,2,2,2,Crime,7825820
1,1,3,1,Mystery,7825820
2,4,6,3,Thriller,7825820
1,7,1,1,Comedy,7557877
1,4,1,1,Crime,7557877
11,3,2,2,Horror,14637490
8,3,3,2,Mystery,14637490
4,7,3,2,Thriller,14637490
2,5,2,1,Drama,7159147
1,1,1,1,Mystery,7159147
2,2,1,1,Thriller,7159147
3,1,3,1,Comedy,17314483
2,1,2,1,Fantasy,17314483
1,1,2,5,Comedy,6525762
2,3,4,6,Drama,6525762
1,1,4,4,Romance,6525762
2,5,3,1,Comedy,4613815
1,1,2,1,Crime,4613815
2,8,6,3,Comedy,4301331
1,4,1,2,Fantasy,4301331
1,2,2,1,Comedy,4046737
2,3,2,2,Drama,4046737
2,2,1,1,Romance,4046737
1,1,1,1,Documentary,3713002
13,7,1,1,Drama,3468572
4,12,11,9,Comedy,2892582
1,4,2,2,Comedy,2800000
1,5,1,2,Comedy,2426851
2,5,1,2,Crime,2426851
1,1,1,1,Romance,2426851
2,7,1,1,Thriller,2426851
2,5,2,3,Comedy,1325073
2,3,3,1,Drama,1325073
1,1,1,1,Adventure,864959
1,1,1,1,Fantasy,864959
1,1,1,1,Documentary,2601847
1,1,1,1,Music,2601847
1,2,1,1,Adventure,800000
1,3,1,1,Fantasy,800000
1,6,4,2,Drama,1429260
1,3,4,2,Romance,1429260
1,6,4,1,Drama,562059
1,4,3,1,Thriller,562059
2,5,2,3,Drama,399793
5,17,3,1,Drama,371897
1,2,1,1,Comedy,302204
1,2,1,1,Crime,302204
1,2,1,1,Romance,302204
5,6,2,1,Crime,354704
4,14,2,1,Drama,354704
5,2,1,1,Horror,354704
